Water_Test_ID,Location_ID,Test_Date,Source_Type,pH,Turbidity_NTU,TDS_mgL,Hardness_mgL,Chloride_mgL,Nitrate_mgL,Arsenic_mgL,Fluoride_mgL,Ecoli_Presence,Test_By
WQT_AIT_WEL_20240106,VLG_AIT_01,2024-01-06,Well,6.22,2.7,405.57,133.97,36.53,6.91,0.004,0.518,False,IoT_Sensor
WQT_IMF_WEL_20240106,VLG_IMF_01,2024-01-06,Well,7.22,2.54,297.79,92.77,41.63,12.12,0.0069,0.649,False,IoT_Sensor
WQT_IMF_LAK_20240106,VLG_IMF_01,2024-01-06,Lake,7.13,12.21,276.94,102.32,21.67,8.06,0.0047,0.376,False,IoT_Sensor
WQT_IMF_HAN_20240106,VLG_IMF_01,2024-01-06,Handpump,7.74,2.24,454.41,246.89,37.94,18.38,0.006,0.843,False,IoT_Sensor
WQT_TIN_HAN_20240106,VLG_TIN_01,2024-01-06,Handpump,7.56,1.9,294.33,162.92,21.48,4.63,0.0002,0.23,False,IoT_Sensor
WQT_TIN_BOR_20240106,VLG_TIN_01,2024-01-06,Borewell,7.89,1.32,285.06,64.19,28.05,9.88,0.0359,1.078,False,IoT_Sensor
WQT_TIN_PON_20240106,VLG_TIN_01,2024-01-06,Pond,7.54,0.98,132.07,43.61,16.94,8.93,0.0019,0.403,False,IoT_Sensor
WQT_PAS_RIV_20240106,VLG_PAS_01,2024-01-06,River,7.26,3.99,211.16,58.11,17.93,4.5,0.0009,0.273,False,IoT_Sensor
WQT_PAS_STR_20240106,VLG_PAS_01,2024-01-06,Stream,7.52,5.95,163.56,60.08,0.83,0.51,0.0006,0.064,False,IoT_Sensor
WQT_PAS_HAN_20240106,VLG_PAS_01,2024-01-06,Handpump,7.59,2.75,306.59,123.02,39.86,7.58,0.0097,0.582,False,IoT_Sensor
WQT_GAU_RIV_20240107,VLG_GAU_01,2024-01-07,River,7.3,6.46,99.65,98.08,12.6,6.41,0.0009,0.296,True,IoT_Sensor
WQT_GAU_HAN_20240107,VLG_GAU_01,2024-01-07,Handpump,7.71,2.19,158.51,73.13,59.39,12.11,0.0226,0.85,False,IoT_Sensor
WQT_GAU_PON_20240107,VLG_GAU_01,2024-01-07,Pond,7.09,18.97,166.27,155.51,15.83,3.82,0.0032,0.475,False,IoT_Sensor
WQT_SIL_WEL_20240107,VLG_SIL_01,2024-01-07,Well,6.79,3.52,289.63,257.83,32.63,8.03,0.0032,0.424,False,IoT_Sensor
WQT_SIL_PON_20240107,VLG_SIL_01,2024-01-07,Pond,6.44,18.8,232.96,158.9,18.18,2.93,0.0018,0.305,False,IoT_Sensor
WQT_SIL_HAN_20240107,VLG_SIL_01,2024-01-07,Handpump,7.57,0.57,230.43,182.98,29.93,9.81,0.0236,0.447,True,IoT_Sensor
WQT_AGR_BOR_20240107,VLG_AGR_01,2024-01-07,Borewell,7.78,1.9,168.86,128.69,47.53,13.77,0.0039,0.743,False,IoT_Sensor
WQT_AGR_HAN_20240107,VLG_AGR_01,2024-01-07,Handpump,7.79,1.12,340.33,298.13,55.25,23.07,0.0123,1.086,False,IoT_Sensor
WQT_AGR_RIV_20240107,VLG_AGR_01,2024-01-07,River,7.41,5.51,232.77,64.74,20.25,1.86,0.0018,0.189,True,IoT_Sensor
WQT_KOH_SPR_20240107,VLG_KOH_01,2024-01-07,Spring,7.38,1.46,134.78,67.79,8.79,2.06,0.0023,0.35,False,IoT_Sensor
WQT_KOH_STR_20240107,VLG_KOH_01,2024-01-07,Stream,7.41,5.87,179.38,86.08,5.85,3.89,0.0003,0.239,False,IoT_Sensor
WQT_KOH_TAN_20240107,VLG_KOH_01,2024-01-07,Tanker,7.15,0.88,111.91,63.55,35.56,5.63,0.0006,0.474,False,IoT_Sensor
WQT_SHI_STR_20240107,VLG_SHI_01,2024-01-07,Stream,7.36,4.72,141.59,101.75,6.7,3.71,0.0011,0.296,False,IoT_Sensor
WQT_SHI_RAI_20240107,VLG_SHI_01,2024-01-07,Rainwater Collector,6.67,3.32,33.8,4.24,4.6,2.07,0.0007,0.125,False,IoT_Sensor
WQT_SHI_SPR_20240107,VLG_SHI_01,2024-01-07,Spring,7.77,5.37,134.46,56.31,7.66,2.99,0.0008,0.287,False,IoT_Sensor
WQT_ITN_RIV_20240107,VLG_ITN_01,2024-01-07,River,6.86,3.84,176.32,80.87,8.79,6.6,0.0019,0.305,False,IoT_Sensor
WQT_ITN_GRA_20240107,VLG_ITN_01,2024-01-07,Gravity-fed System,7.29,0.63,117.22,48.99,10.2,2.24,0.0028,0.417,False,IoT_Sensor
WQT_ITN_STR_20240107,VLG_ITN_01,2024-01-07,Stream,7.71,6.58,171.6,77.64,6.84,1.52,0.002,0.231,False,IoT_Sensor
WQT_AIT_PON_20240107,VLG_AIT_01,2024-01-07,Pond,7.16,2.28,237.31,146.68,31.44,4.9,0.0031,0.368,True,IoT_Sensor
WQT_AIT_RIV_20240107,VLG_AIT_01,2024-01-07,River,6.84,9.81,234.07,125.54,8.46,1.59,0.0038,0.355,False,IoT_Sensor
WQT_AIT_WEL_20240107,VLG_AIT_01,2024-01-07,Well,6.99,3.52,243.92,216.34,36.97,8.82,0.0094,0.565,False,IoT_Sensor
WQT_IMF_WEL_20240107,VLG_IMF_01,2024-01-07,Well,6.01,4.29,458.99,169.53,54.78,10.71,0.0047,0.724,False,IoT_Sensor
WQT_IMF_LAK_20240107,VLG_IMF_01,2024-01-07,Lake,7.13,3.13,187.28,131.01,17.76,3.23,0.0035,0.343,False,IoT_Sensor
WQT_IMF_HAN_20240107,VLG_IMF_01,2024-01-07,Handpump,7.34,0.44,366.75,159.6,66.81,12.15,0.01,0.372,False,IoT_Sensor
WQT_TIN_HAN_20240107,VLG_TIN_01,2024-01-07,Handpump,7.68,1.06,317.82,235.39,45.88,7.73,0.011,1.084,False,IoT_Sensor
WQT_TIN_BOR_20240107,VLG_TIN_01,2024-01-07,Borewell,7.56,0.0,390.19,118.53,14.37,10.42,0.0281,1.227,False,IoT_Sensor
WQT_TIN_PON_20240107,VLG_TIN_01,2024-01-07,Pond,7.36,9.37,235.85,127.78,26.44,4.03,0.0042,0.626,False,IoT_Sensor
WQT_PAS_RIV_20240107,VLG_PAS_01,2024-01-07,River,7.36,7.13,216.91,35.9,13.34,3.85,0.0026,0.24,False,IoT_Sensor
WQT_PAS_STR_20240107,VLG_PAS_01,2024-01-07,Stream,7.38,7.87,48.1,62.62,8.92,2.05,0.0002,0.028,False,IoT_Sensor
WQT_PAS_HAN_20240107,VLG_PAS_01,2024-01-07,Handpump,7.68,1.71,202.94,210.15,42.43,2.3,0.0092,1.239,False,IoT_Sensor
WQT_GAU_RIV_20240108,VLG_GAU_01,2024-01-08,River,7.66,1.01,206.35,74.08,15.07,4.71,0.0019,0.189,False,IoT_Sensor
WQT_GAU_HAN_20240108,VLG_GAU_01,2024-01-08,Handpump,7.63,0.82,262.57,146.68,13.91,23.19,0.0064,1.307,False,IoT_Sensor
WQT_GAU_PON_20240108,VLG_GAU_01,2024-01-08,Pond,7.78,12.39,195.71,146.79,22.92,5.95,0.0032,0.368,True,IoT_Sensor
WQT_SIL_WEL_20240108,VLG_SIL_01,2024-01-08,Well,6.91,2.61,223.95,105.87,31.53,6.11,0.0071,0.521,False,IoT_Sensor
WQT_SIL_PON_20240108,VLG_SIL_01,2024-01-08,Pond,6.17,24.07,130.49,142.72,15.69,6.03,0.0032,0.609,False,IoT_Sensor
WQT_SIL_HAN_20240108,VLG_SIL_01,2024-01-08,Handpump,7.88,1.14,430.54,190.48,44.43,15.77,0.017,0.829,False,IoT_Sensor
WQT_AGR_BOR_20240108,VLG_AGR_01,2024-01-08,Borewell,7.74,0.72,330.67,240.47,68.66,14.48,0.0115,1.533,False,IoT_Sensor
WQT_AGR_HAN_20240108,VLG_AGR_01,2024-01-08,Handpump,7.95,2.5,244.9,234.68,41.08,3.03,0.0313,0.415,False,IoT_Sensor
WQT_AGR_RIV_20240108,VLG_AGR_01,2024-01-08,River,7.02,4.84,163.51,81.88,8.07,4.23,0.0019,0.087,False,IoT_Sensor
WQT_KOH_SPR_20240108,VLG_KOH_01,2024-01-08,Spring,7.57,2.69,119.83,79.39,12.23,1.85,0.0003,0.29,False,IoT_Sensor
WQT_KOH_STR_20240108,VLG_KOH_01,2024-01-08,Stream,7.27,6.47,73.61,72.95,6.93,3.54,0.0011,0.308,False,IoT_Sensor
WQT_KOH_TAN_20240108,VLG_KOH_01,2024-01-08,Tanker,7.1,0.89,176.76,80.85,25.75,4.52,0.0009,0.474,False,IoT_Sensor
WQT_SHI_STR_20240108,VLG_SHI_01,2024-01-08,Stream,7.06,5.55,102.43,74.69,16.96,2.88,0.0017,0.285,False,IoT_Sensor
WQT_SHI_RAI_20240108,VLG_SHI_01,2024-01-08,Rainwater Collector,6.33,2.3,68.95,29.61,3.61,0.96,0.0011,0.106,False,IoT_Sensor
WQT_SHI_SPR_20240108,VLG_SHI_01,2024-01-08,Spring,7.79,2.67,92.75,56.91,1.69,2.41,0.0025,0.338,False,IoT_Sensor
WQT_ITN_RIV_20240108,VLG_ITN_01,2024-01-08,River,7.06,2.03,219.83,75.05,19.1,5.08,0.0016,0.21,False,IoT_Sensor
WQT_ITN_GRA_20240108,VLG_ITN_01,2024-01-08,Gravity-fed System,7.56,3.84,149.15,77.23,12.15,3.05,0.0011,0.178,False,IoT_Sensor
WQT_ITN_STR_20240108,VLG_ITN_01,2024-01-08,Stream,7.24,4.83,141.29,109.81,2.34,2.09,0.0012,0.453,False,IoT_Sensor
WQT_AIT_PON_20240108,VLG_AIT_01,2024-01-08,Pond,6.57,10.38,103.78,58.67,24.64,2.97,0.0024,0.353,False,IoT_Sensor
WQT_AIT_RIV_20240108,VLG_AIT_01,2024-01-08,River,7.1,1.96,145.52,110.15,12.26,5.34,0.0016,0.419,False,IoT_Sensor
WQT_AIT_WEL_20240108,VLG_AIT_01,2024-01-08,Well,7.2,6.66,308.73,232.18,40.22,8.34,0.0046,0.449,False,IoT_Sensor
WQT_IMF_WEL_20240108,VLG_IMF_01,2024-01-08,Well,6.94,1.9,307.85,148.98,20.23,12.25,0.0037,0.816,False,IoT_Sensor
WQT_IMF_LAK_20240108,VLG_IMF_01,2024-01-08,Lake,7.24,12.93,170.45,112.94,25.45,7.29,0.0043,0.452,False,IoT_Sensor
WQT_IMF_HAN_20240108,VLG_IMF_01,2024-01-08,Handpump,7.28,1.82,246.68,137.49,24.23,19.57,0.009,1.035,False,IoT_Sensor
WQT_TIN_HAN_20240108,VLG_TIN_01,2024-01-08,Handpump,7.47,2.49,386.99,227.97,52.55,11.05,0.0154,1.455,False,IoT_Sensor
WQT_TIN_BOR_20240108,VLG_TIN_01,2024-01-08,Borewell,7.6,0.0,284.5,219.18,63.56,16.29,0.0218,1.073,False,IoT_Sensor
WQT_TIN_PON_20240108,VLG_TIN_01,2024-01-08,Pond,6.52,12.37,144.52,87.3,30.27,11.86,0.0031,0.337,False,IoT_Sensor
WQT_PAS_RIV_20240108,VLG_PAS_01,2024-01-08,River,7.29,11.67,143.84,71.69,13.41,2.67,0.0005,0.197,False,IoT_Sensor
WQT_PAS_STR_20240108,VLG_PAS_01,2024-01-08,Stream,7.02,5.88,91.92,82.36,11.88,3.31,0.0004,0.321,False,IoT_Sensor
WQT_PAS_HAN_20240108,VLG_PAS_01,2024-01-08,Handpump,7.86,0.69,338.33,190.82,15.27,6.68,0.0092,0.859,False,IoT_Sensor
WQT_GAU_RIV_20240109,VLG_GAU_01,2024-01-09,River,7.03,3.94,234.23,48.92,9.39,7.22,0.0017,0.255,True,IoT_Sensor
WQT_GAU_HAN_20240109,VLG_GAU_01,2024-01-09,Handpump,7.62,1.64,347.15,152.3,13.45,10.7,0.0149,0.911,False,IoT_Sensor
WQT_GAU_PON_20240109,VLG_GAU_01,2024-01-09,Pond,6.34,12.94,163.52,118.01,20.68,5.85,0.0041,0.374,False,IoT_Sensor
WQT_SIL_WEL_20240109,VLG_SIL_01,2024-01-09,Well,6.66,3.89,213.13,175.7,37.2,11.41,0.0039,0.534,False,IoT_Sensor
WQT_SIL_PON_20240109,VLG_SIL_01,2024-01-09,Pond,6.55,3.42,161.18,82.67,27.26,7.18,0.003,0.407,False,IoT_Sensor
WQT_SIL_HAN_20240109,VLG_SIL_01,2024-01-09,Handpump,7.5,1.57,445.02,118.3,44.93,10.41,0.0107,0.726,False,IoT_Sensor
WQT_AGR_BOR_20240109,VLG_AGR_01,2024-01-09,Borewell,7.84,2.06,176.7,221.51,81.09,11.62,0.0354,0.668,False,IoT_Sensor
WQT_AGR_HAN_20240109,VLG_AGR_01,2024-01-09,Handpump,7.5,2.18,289.7,231.95,61.36,16.88,0.0332,0.361,False,IoT_Sensor
WQT_AGR_RIV_20240109,VLG_AGR_01,2024-01-09,River,7.01,11.9,190.13,78.32,11.23,5.71,0.0017,0.287,False,IoT_Sensor
WQT_KOH_SPR_20240109,VLG_KOH_01,2024-01-09,Spring,7.28,2.35,62.03,56.28,5.01,4.47,0.0002,0.28,False,IoT_Sensor
WQT_KOH_STR_20240109,VLG_KOH_01,2024-01-09,Stream,7.39,5.17,145.35,59.21,12.07,5.69,0.0016,0.198,False,IoT_Sensor
WQT_KOH_TAN_20240109,VLG_KOH_01,2024-01-09,Tanker,7.23,1.87,129.76,83.46,29.94,6.01,0.0,0.492,False,IoT_Sensor
WQT_SHI_STR_20240109,VLG_SHI_01,2024-01-09,Stream,7.37,6.46,92.61,84.3,15.82,3.76,0.0019,0.199,False,IoT_Sensor
WQT_SHI_RAI_20240109,VLG_SHI_01,2024-01-09,Rainwater Collector,6.73,4.92,45.12,24.68,4.82,2.29,0.0003,0.141,False,IoT_Sensor
WQT_SHI_SPR_20240109,VLG_SHI_01,2024-01-09,Spring,7.15,2.08,92.27,64.34,10.21,2.36,0.0016,0.05,False,IoT_Sensor
WQT_ITN_RIV_20240109,VLG_ITN_01,2024-01-09,River,7.7,4.47,118.23,83.48,11.56,5.16,0.0027,0.292,False,IoT_Sensor
WQT_ITN_GRA_20240109,VLG_ITN_01,2024-01-09,Gravity-fed System,7.26,6.98,198.98,67.41,9.71,2.95,0.0002,0.359,False,IoT_Sensor
WQT_ITN_STR_20240109,VLG_ITN_01,2024-01-09,Stream,7.11,7.18,71.26,67.82,11.51,3.54,0.0008,0.172,False,IoT_Sensor
WQT_AIT_PON_20240109,VLG_AIT_01,2024-01-09,Pond,6.43,6.81,227.43,97.79,16.89,9.46,0.0033,0.368,False,IoT_Sensor
WQT_AIT_RIV_20240109,VLG_AIT_01,2024-01-09,River,7.33,5.81,226.16,91.84,9.94,4.93,0.0017,0.002,False,IoT_Sensor
WQT_AIT_WEL_20240109,VLG_AIT_01,2024-01-09,Well,7.17,3.05,212.84,133.05,30.84,0.0,0.006,0.507,False,IoT_Sensor
WQT_IMF_WEL_20240109,VLG_IMF_01,2024-01-09,Well,7.09,0.92,194.63,128.18,52.37,6.12,0.0051,0.722,True,IoT_Sensor
WQT_IMF_LAK_20240109,VLG_IMF_01,2024-01-09,Lake,7.11,10.27,140.25,53.14,19.78,8.69,0.003,0.324,False,IoT_Sensor
WQT_IMF_HAN_20240109,VLG_IMF_01,2024-01-09,Handpump,7.42,1.94,367.05,114.27,47.68,19.59,0.0146,0.747,False,IoT_Sensor
WQT_TIN_HAN_20240109,VLG_TIN_01,2024-01-09,Handpump,7.79,1.02,163.04,137.44,33.33,13.16,0.0076,0.669,False,IoT_Sensor
WQT_TIN_BOR_20240109,VLG_TIN_01,2024-01-09,Borewell,7.54,1.52,359.37,283.16,58.37,15.04,0.0102,0.849,False,IoT_Sensor
WQT_TIN_PON_20240109,VLG_TIN_01,2024-01-09,Pond,7.01,14.35,233.89,98.55,14.01,5.03,0.0041,0.207,False,IoT_Sensor
WQT_PAS_RIV_20240109,VLG_PAS_01,2024-01-09,River,7.0,6.76,157.2,100.51,8.3,6.25,0.0012,0.325,False,IoT_Sensor
WQT_PAS_STR_20240109,VLG_PAS_01,2024-01-09,Stream,7.16,2.73,82.35,50.36,9.47,6.42,0.0017,0.324,False,IoT_Sensor
WQT_PAS_HAN_20240109,VLG_PAS_01,2024-01-09,Handpump,7.5,2.12,282.72,226.52,29.75,0.0,0.0217,1.08,False,IoT_Sensor
WQT_GAU_RIV_20240110,VLG_GAU_01,2024-01-10,River,6.88,1.47,179.13,74.16,14.43,6.29,0.0019,0.244,False,IoT_Sensor
WQT_GAU_HAN_20240110,VLG_GAU_01,2024-01-10,Handpump,7.39,2.42,315.73,39.39,24.12,14.95,0.0181,0.915,False,IoT_Sensor
WQT_GAU_PON_20240110,VLG_GAU_01,2024-01-10,Pond,7.14,9.47,172.76,69.83,11.27,5.97,0.0017,0.402,False,IoT_Sensor
WQT_SIL_WEL_20240110,VLG_SIL_01,2024-01-10,Well,7.1,1.38,188.05,162.25,30.35,3.31,0.0079,0.788,False,IoT_Sensor
WQT_SIL_PON_20240110,VLG_SIL_01,2024-01-10,Pond,7.07,8.75,108.28,55.03,19.5,6.46,0.0021,0.449,False,IoT_Sensor
WQT_SIL_HAN_20240110,VLG_SIL_01,2024-01-10,Handpump,7.32,0.0,414.35,45.11,33.61,7.26,0.0146,0.04,False,IoT_Sensor
WQT_AGR_BOR_20240110,VLG_AGR_01,2024-01-10,Borewell,7.95,1.56,241.8,193.19,39.82,5.93,0.0225,0.993,False,IoT_Sensor
WQT_AGR_HAN_20240110,VLG_AGR_01,2024-01-10,Handpump,7.52,0.91,360.22,131.37,42.8,9.86,0.0149,0.543,False,IoT_Sensor
WQT_AGR_RIV_20240110,VLG_AGR_01,2024-01-10,River,7.21,6.28,49.05,54.26,22.52,6.42,0.0034,0.254,False,IoT_Sensor
WQT_KOH_SPR_20240110,VLG_KOH_01,2024-01-10,Spring,7.41,5.1,94.83,62.23,4.21,3.56,0.0013,0.245,False,IoT_Sensor
WQT_KOH_STR_20240110,VLG_KOH_01,2024-01-10,Stream,6.85,5.1,73.29,79.34,12.37,5.37,0.0011,0.127,False,IoT_Sensor
WQT_KOH_TAN_20240110,VLG_KOH_01,2024-01-10,Tanker,7.19,1.6,158.15,73.85,27.37,4.59,0.0009,0.396,False,IoT_Sensor
WQT_SHI_STR_20240110,VLG_SHI_01,2024-01-10,Stream,7.14,2.32,141.33,95.66,10.86,5.24,0.002,0.154,False,IoT_Sensor
WQT_SHI_RAI_20240110,VLG_SHI_01,2024-01-10,Rainwater Collector,5.86,6.7,17.77,32.54,7.28,1.87,0.001,0.19,False,IoT_Sensor
WQT_SHI_SPR_20240110,VLG_SHI_01,2024-01-10,Spring,7.64,0.99,70.82,35.32,8.39,4.05,0.0006,0.088,False,IoT_Sensor
WQT_ITN_RIV_20240110,VLG_ITN_01,2024-01-10,River,7.45,14.46,86.87,37.75,12.69,3.74,0.001,0.154,False,IoT_Sensor
WQT_ITN_GRA_20240110,VLG_ITN_01,2024-01-10,Gravity-fed System,7.48,0.53,145.89,48.48,11.95,4.48,0.0001,0.132,False,IoT_Sensor
WQT_ITN_STR_20240110,VLG_ITN_01,2024-01-10,Stream,6.9,6.26,123.88,89.5,10.97,1.32,0.0006,0.2,False,IoT_Sensor
WQT_AIT_PON_20240110,VLG_AIT_01,2024-01-10,Pond,6.58,20.16,126.62,115.2,21.11,5.49,0.0051,0.305,False,IoT_Sensor
WQT_AIT_RIV_20240110,VLG_AIT_01,2024-01-10,River,7.36,14.54,171.66,77.62,21.57,3.53,0.0019,0.285,False,IoT_Sensor
WQT_AIT_WEL_20240110,VLG_AIT_01,2024-01-10,Well,7.02,2.1,272.75,70.18,16.49,8.42,0.0026,0.723,False,IoT_Sensor
WQT_IMF_WEL_20240110,VLG_IMF_01,2024-01-10,Well,6.65,1.85,260.42,173.56,26.19,7.32,0.0034,0.593,False,IoT_Sensor
WQT_IMF_LAK_20240110,VLG_IMF_01,2024-01-10,Lake,7.08,4.65,264.43,101.59,4.48,7.61,0.003,0.27,False,IoT_Sensor
WQT_IMF_HAN_20240110,VLG_IMF_01,2024-01-10,Handpump,7.81,0.84,156.27,161.18,41.94,10.6,0.0211,1.228,False,IoT_Sensor
WQT_TIN_HAN_20240110,VLG_TIN_01,2024-01-10,Handpump,7.41,1.14,337.51,265.99,41.2,10.03,0.0126,0.961,False,IoT_Sensor
WQT_TIN_BOR_20240110,VLG_TIN_01,2024-01-10,Borewell,7.79,2.3,193.51,201.72,80.12,24.49,0.0289,1.229,False,IoT_Sensor
WQT_TIN_PON_20240110,VLG_TIN_01,2024-01-10,Pond,7.34,18.19,204.4,126.46,18.96,9.67,0.0046,0.352,False,IoT_Sensor
WQT_PAS_RIV_20240110,VLG_PAS_01,2024-01-10,River,7.56,1.48,136.9,96.4,17.45,4.14,0.0015,0.329,False,IoT_Sensor
WQT_PAS_STR_20240110,VLG_PAS_01,2024-01-10,Stream,7.15,4.78,139.98,80.84,5.35,3.67,0.0002,0.226,False,IoT_Sensor
WQT_PAS_HAN_20240110,VLG_PAS_01,2024-01-10,Handpump,7.3,1.93,325.45,102.73,41.55,14.08,0.0208,1.299,False,IoT_Sensor
WQT_GAU_RIV_20240111,VLG_GAU_01,2024-01-11,River,7.05,9.59,231.09,44.01,11.13,4.59,0.002,0.347,False,IoT_Sensor
WQT_GAU_HAN_20240111,VLG_GAU_01,2024-01-11,Handpump,7.59,0.01,245.65,170.53,40.12,15.16,0.0104,0.775,False,IoT_Sensor
WQT_GAU_PON_20240111,VLG_GAU_01,2024-01-11,Pond,7.5,8.92,98.41,76.75,26.06,12.3,0.0026,0.282,False,IoT_Sensor
WQT_SIL_WEL_20240111,VLG_SIL_01,2024-01-11,Well,6.77,3.74,261.2,93.65,27.15,10.54,0.0045,0.681,False,IoT_Sensor
WQT_SIL_PON_20240111,VLG_SIL_01,2024-01-11,Pond,7.46,9.84,232.54,90.2,27.56,5.03,0.0043,0.424,True,IoT_Sensor
WQT_SIL_HAN_20240111,VLG_SIL_01,2024-01-11,Handpump,7.77,1.03,479.19,236.2,27.55,11.46,0.0083,1.46,False,IoT_Sensor
WQT_AGR_BOR_20240111,VLG_AGR_01,2024-01-11,Borewell,8.1,0.38,284.24,237.17,34.04,7.33,0.0146,1.075,False,IoT_Sensor
WQT_AGR_HAN_20240111,VLG_AGR_01,2024-01-11,Handpump,7.83,0.49,257.42,276.29,39.88,5.43,0.0207,0.532,False,IoT_Sensor
WQT_AGR_RIV_20240111,VLG_AGR_01,2024-01-11,River,7.35,7.58,147.94,57.92,22.49,5.04,0.0022,0.22,False,IoT_Sensor
WQT_KOH_SPR_20240111,VLG_KOH_01,2024-01-11,Spring,7.51,0.63,86.89,72.98,4.3,3.81,0.003,0.45,False,IoT_Sensor
WQT_KOH_STR_20240111,VLG_KOH_01,2024-01-11,Stream,7.38,1.96,133.97,66.7,7.18,2.43,0.0006,0.348,False,IoT_Sensor
WQT_KOH_TAN_20240111,VLG_KOH_01,2024-01-11,Tanker,7.16,0.98,169.74,98.61,31.18,6.41,0.001,0.399,False,IoT_Sensor
WQT_SHI_STR_20240111,VLG_SHI_01,2024-01-11,Stream,7.19,1.6,46.04,67.32,5.9,3.39,0.0012,0.102,False,IoT_Sensor
WQT_SHI_RAI_20240111,VLG_SHI_01,2024-01-11,Rainwater Collector,6.66,7.55,47.75,22.23,7.48,1.91,0.0017,0.157,False,IoT_Sensor
WQT_SHI_SPR_20240111,VLG_SHI_01,2024-01-11,Spring,7.8,2.71,66.7,66.81,9.1,2.93,0.0017,0.219,False,IoT_Sensor
WQT_ITN_RIV_20240111,VLG_ITN_01,2024-01-11,River,7.57,8.22,62.24,112.3,6.9,3.23,0.0015,0.303,False,IoT_Sensor
WQT_ITN_GRA_20240111,VLG_ITN_01,2024-01-11,Gravity-fed System,7.44,3.73,122.89,50.92,2.9,5.57,0.001,0.32,False,IoT_Sensor
WQT_ITN_STR_20240111,VLG_ITN_01,2024-01-11,Stream,7.41,1.84,76.66,37.86,4.23,5.0,0.0011,0.287,False,IoT_Sensor
WQT_AIT_PON_20240111,VLG_AIT_01,2024-01-11,Pond,7.83,5.39,291.53,83.45,38.81,9.75,0.0031,0.295,False,IoT_Sensor
WQT_AIT_RIV_20240111,VLG_AIT_01,2024-01-11,River,7.43,6.6,228.0,93.5,21.21,6.53,0.0025,0.23,False,IoT_Sensor
WQT_AIT_WEL_20240111,VLG_AIT_01,2024-01-11,Well,7.2,4.71,267.74,226.37,19.33,10.62,0.0047,0.581,False,IoT_Sensor
WQT_IMF_WEL_20240111,VLG_IMF_01,2024-01-11,Well,6.81,1.47,210.06,115.82,20.08,10.01,0.007,0.969,False,IoT_Sensor
WQT_IMF_LAK_20240111,VLG_IMF_01,2024-01-11,Lake,6.73,4.58,181.58,88.07,16.38,3.16,0.003,0.469,False,IoT_Sensor
WQT_IMF_HAN_20240111,VLG_IMF_01,2024-01-11,Handpump,7.53,0.92,300.38,280.1,66.84,4.87,0.0045,1.165,False,IoT_Sensor
WQT_TIN_HAN_20240111,VLG_TIN_01,2024-01-11,Handpump,7.5,1.6,209.13,214.4,44.49,3.69,0.0166,0.64,False,IoT_Sensor
WQT_TIN_BOR_20240111,VLG_TIN_01,2024-01-11,Borewell,7.82,0.0,293.16,219.26,48.07,5.97,0.0118,1.197,False,IoT_Sensor
WQT_TIN_PON_20240111,VLG_TIN_01,2024-01-11,Pond,7.18,8.1,218.79,35.81,20.5,7.79,0.0037,0.583,False,IoT_Sensor
WQT_PAS_RIV_20240111,VLG_PAS_01,2024-01-11,River,7.57,0.0,192.34,85.73,2.51,2.22,0.0005,0.274,False,IoT_Sensor
WQT_PAS_STR_20240111,VLG_PAS_01,2024-01-11,Stream,7.25,9.29,171.08,86.85,14.61,4.02,0.0,0.104,True,IoT_Sensor
WQT_PAS_HAN_20240111,VLG_PAS_01,2024-01-11,Handpump,7.47,1.28,285.12,190.17,37.93,10.63,0.029,0.745,False,IoT_Sensor
WQT_GAU_RIV_20240112,VLG_GAU_01,2024-01-12,River,7.44,3.8,118.24,37.59,13.72,6.65,0.002,0.339,False,IoT_Sensor
WQT_GAU_HAN_20240112,VLG_GAU_01,2024-01-12,Handpump,7.53,0.57,198.4,185.33,61.7,13.93,0.0124,0.971,False,IoT_Sensor
WQT_GAU_PON_20240112,VLG_GAU_01,2024-01-12,Pond,7.4,15.38,241.59,112.0,20.4,5.65,0.0021,0.372,False,IoT_Sensor
WQT_SIL_WEL_20240112,VLG_SIL_01,2024-01-12,Well,7.57,7.16,262.99,97.43,21.02,18.21,0.0069,0.973,False,IoT_Sensor
WQT_SIL_PON_20240112,VLG_SIL_01,2024-01-12,Pond,6.87,8.79,219.29,99.37,37.3,8.3,0.003,0.543,False,IoT_Sensor
WQT_SIL_HAN_20240112,VLG_SIL_01,2024-01-12,Handpump,7.65,0.53,139.98,184.1,59.52,10.15,0.0165,0.368,False,IoT_Sensor
WQT_AGR_BOR_20240112,VLG_AGR_01,2024-01-12,Borewell,7.93,1.25,344.64,246.17,67.66,9.24,0.0187,1.088,False,IoT_Sensor
WQT_AGR_HAN_20240112,VLG_AGR_01,2024-01-12,Handpump,7.12,2.92,230.42,270.1,50.75,16.99,0.0194,0.56,False,IoT_Sensor
WQT_AGR_RIV_20240112,VLG_AGR_01,2024-01-12,River,7.24,12.27,252.84,117.19,10.8,3.25,0.0023,0.338,False,IoT_Sensor
WQT_KOH_SPR_20240112,VLG_KOH_01,2024-01-12,Spring,7.21,0.0,96.88,43.75,6.32,3.11,0.003,0.215,False,IoT_Sensor
WQT_KOH_STR_20240112,VLG_KOH_01,2024-01-12,Stream,7.28,3.12,0.0,45.57,11.9,3.34,0.0005,0.396,True,IoT_Sensor
